field_name,source_file,source_sha256,line_start,line_end,initial_value,update_condition,serialized_value,semantic_status,notes
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,4,8,UNKNOWN,4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d3_p2_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d3_p0_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d1_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s1_d2_p0_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d3_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s0_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,5,9,UNKNOWN,5: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d3_p0_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d1_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s1_d2_p0_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d3_p1_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d3_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f04_s1_d2_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,6,10,UNKNOWN,6: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d1_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s1_d2_p0_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d3_p1_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d3_p0_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s0_d3_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,7,11,UNKNOWN,7: [SKIP] RANDOM_TIME::vis_formal_f04_s1_d2_p0_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d3_p1_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d3_p0_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d1_p1_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d1_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s3_d3_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,8,12,UNKNOWN,8: [SKIP] RANDOM_TIME::vis_formal_f09_s0_d3_p1_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d3_p0_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d1_p1_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d1_p0_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d3_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s2_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,9,13,UNKNOWN,9: [SKIP] RANDOM_TIME::vis_formal_f03_s3_d3_p0_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d1_p1_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d1_p0_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d3_p1_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s1_d1_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,10,14,UNKNOWN,10: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d1_p1_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d1_p0_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d3_p1_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p0_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f07_s0_d3_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,11,15,UNKNOWN,11: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d1_p0_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d3_p1_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p0_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d1_p1_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,12,16,UNKNOWN,12: [SKIP] RANDOM_TIME::vis_formal_f07_s0_d3_p1_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p0_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d1_p1_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p2_CLEAN already has episode_summary.json\n16: [FAIL] RANDOM_TIME::vis_formal_f06_s0_d2_p0_CLEAN has partial output — refusing to overwrite,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu4_retry.log,6e260332c774a660592d96e31644260f8db51f59e17e32cf2d8e5be9df8f4a63,13,17,UNKNOWN,13: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d2_p0_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d1_p1_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p2_CLEAN already has episode_summary.json\n16: [FAIL] RANDOM_TIME::vis_formal_f06_s0_d2_p0_CLEAN has partial output — refusing to overwrite\n17: [16/18] RANDOM_TIME::vis_formal_f01_s0_d3_p1_CLEAN START,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/commands/run_v2_vis_sc5_mlp_bridge.py,4ce75f9af67c4fd94bfd9d64b51ccba5324d37c1ab1b28d5f74c485860701d6f,369,373,UNKNOWN,"369: \n370: summary = {""condition"": args.condition, ""state_id"": STATE_ID, ""teacher_anchor"": ANCHOR,\n371:     ""mlp_emit_step"": _mlp_emit, ""mlp_triggered"": detector.emitted,\n372:     ""anchor_error"": (_mlp_emit - ANCHOR) if _mlp_emit >= 0 else None,\n373:     ""invalid_feature_steps"": _invalid_steps, ""first_valid_step"": _first_valid_step,",UNKNOWN,FIELD_REFERENCE,"    ""mlp_emit_step"": _mlp_emit, ""mlp_triggered"": detector.emitted,"
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/commands/run_v2_vis_sc5_mlp_bridge.py,4ce75f9af67c4fd94bfd9d64b51ccba5324d37c1ab1b28d5f74c485860701d6f,375,379,False,"375:     ""dataset_sha256"": detector.dataset_sha256,\n376:     ""manual_anchor_used"": False, ""privileged_detector_input_used"": False,\n377:     ""n_steps"": len(telemetry), ""attack_frames"": n_atk,\n378:     ""open_tokens"": n_open_token, ""arm_ok_frames"": n_arm_ok, ""env_open_frames"": n_env_open,\n379:     ""token_open_duty"": round(n_open_token/n_atk,3) if n_atk>0 else 0,",UNKNOWN,FIELD_REFERENCE,"    ""n_steps"": len(telemetry), ""attack_frames"": n_atk,"
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/commands/run_v2_vis_sc5_mlp_bridge.py,4ce75f9af67c4fd94bfd9d64b51ccba5324d37c1ab1b28d5f74c485860701d6f,468,472,UNKNOWN,"468: if _video_manifest:\n469:     summary[""video""] = _video_manifest\n470: with open(out / ""episode_summary.json"", ""w"") as f:\n471:     json.dump(summary, f, indent=2, default=str)\n472: print(""%s s%d teacher=%d emit=%d err=%d: steps=%d atk=%d tok=%.2f env=%.2f arm=%.2f succ=%s%s"" % (",episode_summary,FIELD_SERIALIZATION,"with open(out / ""episode_summary.json"", ""w"") as f:"
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,1,4,UNKNOWN,1: GPU 3: 18 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,1,5,UNKNOWN,1: GPU 3: 18 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,2,6,UNKNOWN,2: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p0_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,3,7,UNKNOWN,3: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p1_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,4,8,UNKNOWN,4: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p0_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,5,9,UNKNOWN,5: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p1_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,6,10,UNKNOWN,6: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d2_p2_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,7,11,UNKNOWN,7: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p1_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,8,12,UNKNOWN,8: [SKIP] RANDOM_TIME::vis_formal_f08_s2_d3_p2_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,9,13,UNKNOWN,9: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d3_p1_CLEAN already has episode_summary.json\n10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,10,14,UNKNOWN,10: [SKIP] RANDOM_TIME::vis_formal_f08_s0_d1_p2_CLEAN already has episode_summary.json\n11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,11,15,UNKNOWN,11: [SKIP] RANDOM_TIME::vis_formal_f02_s1_d1_p1_CLEAN already has episode_summary.json\n12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,12,16,UNKNOWN,12: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d3_p2_CLEAN already has episode_summary.json\n13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json\n16: [FAIL] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN has partial output — refusing to overwrite,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu3_retry.log,41192773304e53888bf4ce8a128657a3c6b7e6329ef09a31a856dd74fe2704f3,13,17,UNKNOWN,13: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d2_p1_CLEAN already has episode_summary.json\n14: [SKIP] RANDOM_TIME::vis_formal_f06_s0_d1_p2_CLEAN already has episode_summary.json\n15: [SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json\n16: [FAIL] RANDOM_TIME::vis_formal_f04_s1_d3_p1_CLEAN has partial output — refusing to overwrite\n17: [16/18] RANDOM_TIME::vis_formal_f09_s1_d1_p2_CLEAN START,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s0_d3_p0_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,1,4,UNKNOWN,1: GPU 5: 17 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,1,5,UNKNOWN,1: GPU 5: 17 jobs\n2: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,2,6,UNKNOWN,2: [SKIP] RANDOM_TIME::vis_formal_f03_s1_d2_p1_CLEAN already has episode_summary.json\n3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,3,7,UNKNOWN,3: [SKIP] RANDOM_TIME::vis_formal_f07_s1_d1_p2_CLEAN already has episode_summary.json\n4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,4,8,UNKNOWN,4: [SKIP] RANDOM_TIME::vis_formal_f02_s0_d3_p1_CLEAN already has episode_summary.json\n5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json
mixed,/mnt/sdc/dty_user/table1_sota_execution_v1/logs/oracle_full_gpu5_retry.log,5cac82e42370cb9d39e3aa73a4c519ee9a9696a7f3c6660ea922d8cc143b198e,5,9,UNKNOWN,5: [SKIP] RANDOM_TIME::vis_formal_f06_s1_d2_p2_CLEAN already has episode_summary.json\n6: [SKIP] RANDOM_TIME::vis_formal_f01_s2_d1_p1_CLEAN already has episode_summary.json\n7: [SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json\n8: [SKIP] RANDOM_TIME::vis_formal_f09_s1_d3_p0_CLEAN already has episode_summary.json\n9: [SKIP] RANDOM_TIME::vis_formal_f04_s0_d2_p2_CLEAN already has episode_summary.json,episode_summary,FIELD_SERIALIZATION,[SKIP] RANDOM_TIME::vis_formal_f05_s4_d1_p2_CLEAN already has episode_summary.json
